urla,urlb,story from url a,story from url b,risk from url a,risk from url b,similarity for story,similarity for risk,sentiment for each risk and story
https://www.kickstarter.com/projects/950176022/undraped-beauty-art-nudes-photography-book?ref=discovery_category_newest,https://www.kickstarter.com/projects/950176022/star-trek-cast-portraits-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1647838827/the-picky-diva-sweet-treats?ref=discovery_category_newest,https://www.kickstarter.com/projects/1647838827/the-picky-diva-bakery-of-sweet-treats?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1003502616/fire-island-ak-the-jester-as-victim-12-vinyl-lp?ref=discovery_category_newest,https://www.kickstarter.com/projects/1003502616/the-jester-as-victim-by-fire-island-ak?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1021501591/united-kingdom-motorways-print?ref=discovery_category_newest,https://www.kickstarter.com/projects/1021501591/modern-skeleton-map?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/calebyers/willamette-valley-jam-and-jelly?ref=discovery_category_newest,https://www.kickstarter.com/projects/calebyers/willamette-valley-jam?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/meowychronicles2/some-dumb-generic-slasher-film?ref=discovery_category_newest,https://www.kickstarter.com/projects/meowychronicles2/a-meowy-double-feature?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1554279411/expanding-my-horizons?ref=discovery_category_newest,https://www.kickstarter.com/projects/1554279411/handcrafted-wood-pens-for-philmont?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1233416516/bricoleur-mag?ref=discovery_category_newest,https://www.kickstarter.com/projects/1233416516/bricoleur?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/superbakaranger/underwater-cutie-enamel-pin?ref=discovery_category_newest,https://www.kickstarter.com/projects/superbakaranger/royal-pastel-vampires?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/land-boards/attiny-tinygrid85-arduino?ref=discovery_category_newest,https://www.kickstarter.com/projects/land-boards/develop-a-raspberry-pi-b-sensor-connection-hat?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1097383542/the-lucia-variations-webcomics-poetry?ref=discovery_category_newest,https://www.kickstarter.com/projects/1097383542/an-illustrated-lucia-variations-part-i?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/510774993/mr-independent-film?ref=discovery_category_newest,https://www.kickstarter.com/projects/510774993/nowhere-to-hide-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/77057469/aliascards-fun-novelty-id-cards-great-gift-for-kid?ref=discovery_category_newest,https://www.kickstarter.com/projects/77057469/puzzletales-interactive-puzzle-stories?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/418548765/eco-friendly-chainsaw-carving-project?ref=discovery_category_newest,https://www.kickstarter.com/projects/418548765/santa-is-coming-to-town?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/stpetersen/silence-is-gold?ref=discovery_category_newest,https://www.kickstarter.com/projects/stpetersen/crl-crrll-and-dj-e-trane-ghost-tour?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/hollyplaysbass/truculently-audacious?ref=discovery_category_newest,https://www.kickstarter.com/projects/hollyplaysbass/numbers-the-sound-of-jazz-to-come?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/bronxbees/bees-in-the-bronx?ref=discovery_category_newest,https://www.kickstarter.com/projects/bronxbees/expanding-the-bronx-apiary?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/eliasiscariot/elias-iscariot-summer-2010-tour-bring-the-electr?ref=discovery_category_newest,https://www.kickstarter.com/projects/eliasiscariot/elias-and-the-error-lucky-deluxe-album-pre-order?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/700983934/jp-newmann-photography-teenage-professional-photog?ref=discovery_category_newest,https://www.kickstarter.com/projects/700983934/naauao-life-organization-application?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/744927178/leather-crafting-wallets-watch-bands-phone-cases-c?ref=discovery_category_newest,https://www.kickstarter.com/projects/744927178/burnished-leather-handcrafted-leather-goods?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/rachelwolf/choices-9?ref=discovery_category_newest,https://www.kickstarter.com/projects/rachelwolf/choices-a-play-for-women?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/lsvekis/javascript-course-html5-canvas-games-and-projects?ref=discovery_category_newest,https://www.kickstarter.com/projects/lsvekis/developer-5-websites-from-scratch-html-css-and-javascript?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/113946503/an-amazing-story-of-the-holocaust-told-without-wor?ref=discovery_category_newest,https://www.kickstarter.com/projects/113946503/concert-band-world-premiere?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/668987116/gourmet-vegan-mushroom-bacon-and-jerky?ref=discovery_category_newest,https://www.kickstarter.com/projects/668987116/maitake-mushroom-jerky?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/805383153/air-filtration-wearable-project?ref=discovery_category_newest,https://www.kickstarter.com/projects/805383153/anti-pollution-wearable-air-filter-relaunch?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/doughhavefounder/dough-haven?ref=discovery_category_newest,https://www.kickstarter.com/projects/doughhavefounder/dough-haven-revival?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/519732133/drinks-among-friends?ref=discovery_category_newest,https://www.kickstarter.com/projects/519732133/drinks-among-friends-july-30-event?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/kevfcomicartist/scottish-falsetto-sock-puppet-theatre-2018-edinbur?ref=discovery_category_newest,https://www.kickstarter.com/projects/kevfcomicartist/findlay-macbeth?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1796123309/columbia-an-sts107-10th-memorial-sculpture-in-poet?ref=discovery_category_newest,https://www.kickstarter.com/projects/1796123309/columbia-memorial-sculpture?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/whisperproject/golf-the-shot?ref=discovery_category_newest,https://www.kickstarter.com/projects/whisperproject/whisper-to-be-heard-the-story-of-music-week?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/mhpro/two-ways-drawers-challenge?ref=discovery_category_newest,https://www.kickstarter.com/projects/mhpro/gyroscope-sensor-for-fpv-head-tracking-robotics-an?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/theintrovertedmemoir/promote-women-authors?ref=discovery_category_newest,https://www.kickstarter.com/projects/theintrovertedmemoir/the-introverted-memoir?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/keithradke/tidings-of-comfort-and-joy-an-acoustic-christmas-a?ref=discovery_category_newest,https://www.kickstarter.com/projects/keithradke/an-acoustic-christmas-ep-tidings-of-comfort-and-jo?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/gerald/essence-of-love?ref=discovery_category_newest,https://www.kickstarter.com/projects/gerald/6-impossible-things-that-are-totally-possible-post?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1894067934/first-annual-central-coast-dancer-showcase?ref=discovery_category_newest,https://www.kickstarter.com/projects/1894067934/the-2nd-annual-central-coast-dancer-showcase?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2017396603/african-voices-magazine-20th-anniversary-collectio?ref=discovery_category_newest,https://www.kickstarter.com/projects/2017396603/reel-sisters-17th-anniversary-film-festival?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/samanxiety/socially-awkward-misfit?ref=discovery_category_newest,https://www.kickstarter.com/projects/samanxiety/anxiety-the-third-socially-awkward-misfit-comic-book?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/dragonanatomy/realistic-dragon-sculpture?ref=discovery_category_newest,https://www.kickstarter.com/projects/dragonanatomy/dragon-worlds-calendar-2020?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1852883066/atmoscapture-studio-and-gallery?ref=discovery_category_newest,https://www.kickstarter.com/projects/1852883066/atmoscapture-gallery-and-studio?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/badtentacles/tangible?ref=discovery_category_newest,https://www.kickstarter.com/projects/badtentacles/wor-beast-of-burden?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2072125990/collin-shooks-debut-jazz-album-not-quite-up-there?ref=discovery_category_newest,https://www.kickstarter.com/projects/2072125990/derivatives-collin-shook-trios-debut-all-original?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/chadschomber/60-poetry-collection?ref=discovery_category_newest,https://www.kickstarter.com/projects/chadschomber/sixty-second-poetry-vol-1?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/rageproject/rage-a-project-for-women?ref=discovery_category_newest,https://www.kickstarter.com/projects/rageproject/rage-against-violence?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/cowsarealiens/upside-down-world-issue-1-comic-book-music-join-us?ref=discovery_category_newest,https://www.kickstarter.com/projects/cowsarealiens/looloo-the-amazing-moo-and-lil-moo-too?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/talesofhorror/tales-of-horror-and-mystery?ref=discovery_category_newest,https://www.kickstarter.com/projects/talesofhorror/neon-shadows-a-noir-tale-season-2?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/maggiegolinski/make-100-original-and-unique-paintings-alcohol-ink?ref=discovery_category_newest,https://www.kickstarter.com/projects/maggiegolinski/alcohol-ink-art-inkspiration?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1824175692/handcrafted-glass-rainbow-dancer-suncatcher?ref=discovery_category_newest,https://www.kickstarter.com/projects/1824175692/rainbow-water-prisms?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/homebrewedheroes/homebrewed-heroes?ref=discovery_category_newest,https://www.kickstarter.com/projects/homebrewedheroes/crit-2-vigilante-pursuit?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1841464085/neon-maps?ref=discovery_category_newest,https://www.kickstarter.com/projects/1841464085/neon-maps-colorful-artistic-poster-prints?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/flyingstand/bonus-tracking-dice-for-rpgs?ref=discovery_category_newest,https://www.kickstarter.com/projects/flyingstand/bonus-tracking-dice-for-rpgs-redux?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/underdogmike/bless-this-mess-the-comic-strip?ref=discovery_category_newest,https://www.kickstarter.com/projects/underdogmike/maganificent7?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/581502567/two-thousand-fifteen-2015-wall-calendar?ref=discovery_category_newest,https://www.kickstarter.com/projects/581502567/make-100-limited-edition-pieces-of-a-100-year-old?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/912355004/moonies-tea-set-pins?ref=discovery_category_newest,https://www.kickstarter.com/projects/912355004/memories-we-never-forget?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/celestial-unicorns/cosmic-unicorns-pins?ref=discovery_category_newest,https://www.kickstarter.com/projects/celestial-unicorns/lavalads?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/justinlange/make-our-home-seaworthy?ref=discovery_category_newest,https://www.kickstarter.com/projects/justinlange/in-case-a-uke?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/kendel-ventonda/the-forgotten-chronicles-role-play-game?ref=discovery_category_newest,https://www.kickstarter.com/projects/kendel-ventonda/verejkas-quest-cards-for-many-tabletop-games?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/865096800/fight-club-soap-project-for-men-and-women?ref=discovery_category_newest,https://www.kickstarter.com/projects/865096800/look-great-naked-cookbook?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/97183656/unique-and-personalised-original-hand-drawn-ink-dr?ref=discovery_category_newest,https://www.kickstarter.com/projects/97183656/capture-your-pet-or-family-in-time-with-a-unique-artwork?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/19993937/little-clay-bible-zacchaeus?ref=discovery_category_newest,https://www.kickstarter.com/projects/19993937/zacchaeus-the-little-clay-bible?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/456986533/cuddly-organic-towelling-ponchos-with-animal-ears?ref=discovery_category_newest,https://www.kickstarter.com/projects/456986533/cuddly-animal-towelling-ponchos-for-toddlers-and-k?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1070313372/custom-wooden-astrolabes?ref=discovery_category_newest,https://www.kickstarter.com/projects/1070313372/custom-wooden-astrolabes-relaunched?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/solidifi/solidifi?ref=discovery_category_newest,https://www.kickstarter.com/projects/solidifi/streamline-the-ultimate-streaming-drone?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/davidrudehasrisen/dave-rude-upcoming-10-song-album?ref=discovery_category_newest,https://www.kickstarter.com/projects/davidrudehasrisen/terrornaut?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1498813033/miriam-hobbs-debut-album?ref=discovery_category_newest,https://www.kickstarter.com/projects/1498813033/miriam-hobbs-cant-stop-the-girl-pre-order?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/517894976/embracing-the-stranger?ref=discovery_category_newest,https://www.kickstarter.com/projects/517894976/the-empty?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/476457495/was-it-good-for-you-magazine?ref=discovery_category_newest,https://www.kickstarter.com/projects/476457495/wasitgoodforyou-book?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1562835050/the-reynard-city-cartoon-project?ref=discovery_category_newest,https://www.kickstarter.com/projects/1562835050/reynard-city-triple-threat-kickstarter?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1492468713/pin-mamas-first-ever-kickstarter-sweet-witch?ref=discovery_category_newest,https://www.kickstarter.com/projects/1492468713/bun-pals-trio-enamel-pin?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1449598277/nightlight-munny-or-party-or-feature-lamp?ref=discovery_category_newest,https://www.kickstarter.com/projects/1449598277/disquiet?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1569170613/khalils-the-worlds-finest-halal-marshmallows?ref=discovery_category_newest,https://www.kickstarter.com/projects/1569170613/khalils-the-finest-halal-marshmallows?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/207721656/greetings-cards-that-get-straight-to-the-f-cking-p?ref=discovery_category_newest,https://www.kickstarter.com/projects/207721656/cufflinks-for-steampunk-fans-and-watch-lovers?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/822437425/berlin-monochrome-a-tribute-to-film-noir?ref=discovery_category_newest,https://www.kickstarter.com/projects/822437425/streetphotography-exhibition-2018-in-berlin?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/441119572/100-of-billions-painting-the-cosmos?ref=discovery_category_newest,https://www.kickstarter.com/projects/441119572/tobys-table-illustrated-recipes-from-grandmas-kitc?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/724409489/solo-exhibition?ref=discovery_category_newest,https://www.kickstarter.com/projects/724409489/michael-randall-solo-exhibition?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/143152889/smart-servo-controller?ref=discovery_category_newest,https://www.kickstarter.com/projects/143152889/diy-digital-vacuum-guage?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/106699384/zippered-flesh-3-more-tales-of-body-enhancements-g?ref=discovery_category_newest,https://www.kickstarter.com/projects/106699384/a-plague-of-shadows-a-written-remains-anthology?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/729111700/4-elemental-magic-dice-for-your-rpgs?ref=discovery_category_newest,https://www.kickstarter.com/projects/729111700/arxpell-hit-location-dice?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1766142914/corecon-asylum?ref=discovery_category_newest,https://www.kickstarter.com/projects/1766142914/bethlem?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/mysticriverrose/precious-angel-pillow-project?ref=discovery_category_newest,https://www.kickstarter.com/projects/mysticriverrose/mystic-river-rose-all-natural-soy-candles-and-jewe?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/kyutebakery/woof-maple-donut-dog-pencil-pouch?ref=discovery_category_newest,https://www.kickstarter.com/projects/kyutebakery/dessert-pride-cats?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1682546188/abhorrent-abecedarium-a-lovecraft-alphabet-art-boo?ref=discovery_category_newest,https://www.kickstarter.com/projects/1682546188/the-abhorrent-abecedarium-an-hp-lovecraft-art-book?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2067672215/descent-into-madness-a-cthulhu-themed-jigsaw-puzzl?ref=discovery_category_newest,https://www.kickstarter.com/projects/2067672215/the-shirts-that-may-yet-live-tees-inspired-by-myth?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/planetplush/kabuki-fox-earth-and-wind-plush-toys?ref=discovery_category_newest,https://www.kickstarter.com/projects/planetplush/dreggons-hatchling-enamel-pins?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/778217334/custom-coin-rings?ref=discovery_category_newest,https://www.kickstarter.com/projects/778217334/custom-crafted-coin-rings?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/jackiesarttour/jackies-art-help-to-protect-preserve-and-exhibit-i?ref=discovery_category_newest,https://www.kickstarter.com/projects/jackiesarttour/needs-for-supply-and-demand-for-jackies-mividajdma?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/hackballet/2014-big-dance-tour?ref=discovery_category_newest,https://www.kickstarter.com/projects/hackballet/big-dance-2014-to-the-edge?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/241497053/real-fruit-jewelry-and-other-organic-designs?ref=discovery_category_newest,https://www.kickstarter.com/projects/241497053/real-fruit-jewelry?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/69826595/pink-industrial-whores-chemical-weapons-album?ref=discovery_category_newest,https://www.kickstarter.com/projects/69826595/pink-industrial-whores-chemical-weapons?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/alternativeblacks/alternative-blacks-go-to-fresh-fest-beer-fest?ref=discovery_category_newest,https://www.kickstarter.com/projects/alternativeblacks/support-the-alternative-blacks-podcast?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1062718183/marriotts-woodwork?ref=discovery_category_newest,https://www.kickstarter.com/projects/1062718183/marriotts-wooden-treasures?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/fedoracreative/the-last-bite-an-art-house-micro-budget-feature-fi?ref=discovery_category_newest,https://www.kickstarter.com/projects/fedoracreative/the-last-bite-a-micro-budget-feature-film?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/172508002/hilary-clinton-underwear?ref=discovery_category_newest,https://www.kickstarter.com/projects/172508002/colorama-a-coloring-book-for-adults-vol1?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/smssharks/sutherland-makerspace?ref=discovery_category_newest,https://www.kickstarter.com/projects/smssharks/shark-shop-t-shirt-designs?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1056271248/tattooing-on-postcards-and-posters-inspired-by-asi?ref=discovery_category_newest,https://www.kickstarter.com/projects/1056271248/korean-alphabet-poster-learn-the-easiest-alphabet?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/749470811/ouija-planchette-stickers?ref=discovery_category_newest,https://www.kickstarter.com/projects/749470811/make-100-baphomet-seraphim-hard-enamel-pins?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/onegoodturn/holy-land-pens-made-from-biblical-woods-by-one-goo?ref=discovery_category_newest,https://www.kickstarter.com/projects/onegoodturn/biblical-wood-pens-by-one-good-turn?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/272039901/on-behalf-of-the-people-a-play-2018-tour?ref=discovery_category_newest,https://www.kickstarter.com/projects/272039901/on-behalf-of-the-people-2018-tour?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/totalradnes/goofy-foot-an-alternative-nes-controller?ref=discovery_category_newest,https://www.kickstarter.com/projects/totalradnes/goofy-foot-nes-controller-mod-kit?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/richlovell/coronavirus-social-distancing-t-shirt-prints?ref=discovery_category_newest,https://www.kickstarter.com/projects/richlovell/free-social-physical-distancing-prints-for-t-shirts?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/810099705/herbal-personal-care-products?ref=discovery_category_newest,https://www.kickstarter.com/projects/810099705/herbal-hygiene-products?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/493115291/get-sleepyc-to-huck-o-ween?ref=discovery_category_newest,https://www.kickstarter.com/projects/493115291/decepta-con?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/774128399/citizens-for-an-independent-america-pac?ref=discovery_category_newest,https://www.kickstarter.com/projects/774128399/the-wizard-of-oz?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/natehillyer/nox-lucem-tome-of-the-mythmaker?ref=discovery_category_newest,https://www.kickstarter.com/projects/natehillyer/nox-lucem-collectible-cards?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/904917574/the-lucky-strike-project?ref=discovery_category_newest,https://www.kickstarter.com/projects/904917574/lucky-strike-art?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/905604980/intuitive-mechanical-engineering-world-1st-visual?ref=discovery_category_newest,https://www.kickstarter.com/projects/905604980/intuitive-mechanical-engineering-world-1st-visual-handbook?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/265461192/carnet-de-voyage-a-book-to-sense-the-world-a-diffe?ref=discovery_category_newest,https://www.kickstarter.com/projects/265461192/carnet-de-voyage-cuba-at-your-fingertips?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/101614251/general-jacks-barkery-kick-off?ref=discovery_category_newest,https://www.kickstarter.com/projects/101614251/general-jacks-dog-bakery?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/279645674/father-and-child-reunion-in-japan-august-12-septem?ref=discovery_category_newest,https://www.kickstarter.com/projects/279645674/father-and-child-reunion-tokyo-8-12-9-3?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/845152650/lost-age-studio-premium-soy-wax-candles?ref=discovery_category_newest,https://www.kickstarter.com/projects/845152650/black-pearl-candle-company-soy-wax-wood-wicks-and?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/adella/bold-and-natural-bath-company?ref=discovery_category_newest,https://www.kickstarter.com/projects/adella/goofy-goat-soaps-llc?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/742613341/zheph-skyre-webcomic?ref=discovery_category_newest,https://www.kickstarter.com/projects/742613341/zheph-skyre-webcomic-series?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/miskatoniac/the-odditorium?ref=discovery_category_newest,https://www.kickstarter.com/projects/miskatoniac/the-odditorium-collected-tales-of-terror?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/439021844/the-find-a-film-movie-poster?ref=discovery_category_newest,https://www.kickstarter.com/projects/439021844/find-a-film-movie-poster?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/wtfp/hobby-potter-needs-a-kiln-and-wheel-rewards-go-to-community?ref=discovery_category_newest,https://www.kickstarter.com/projects/wtfp/grey-and-clay?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/bayermovie/kommissar-josef-bayer-vegan-oder-weiwurscht?ref=discovery_category_newest,https://www.kickstarter.com/projects/bayermovie/kommissar-josef-bayer-teil-3?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/41392456/kokonoes-hoodie-a-wabori-tattoo-on-your-back?ref=discovery_category_newest,https://www.kickstarter.com/projects/41392456/amor-fati-sketchbook?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2035264888/italy-thru-my-lens-by-michael-belardo?ref=discovery_category_newest,https://www.kickstarter.com/projects/2035264888/travel-to-italy-with-michael-belardo?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1825171867/embrace-the-spoilers-winter-movie-season-2016-2017?ref=discovery_category_newest,https://www.kickstarter.com/projects/1825171867/embrace-the-spoilers-game-of-thrones-season-7?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/2119389921/winnacademy-robotics-teaching-kids-about-arduino?ref=discovery_category_newest,https://www.kickstarter.com/projects/2119389921/winnacademy-robotics-inspiring-young-minds-since-2?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/171853549/pablo-a-visual-narrative-by-thanksmike?ref=discovery_category_newest,https://www.kickstarter.com/projects/171853549/pablo-a-visual-narrative-by-thanksmike-0?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/jiseibook1/jisei-book-1?ref=discovery_category_newest,https://www.kickstarter.com/projects/jiseibook1/jisei-book-1-manga-edition?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/lucykagan/hazel-witches-lifestyle-zine?ref=discovery_category_newest,https://www.kickstarter.com/projects/lucykagan/hazel-witches-lifestyle-mini-magazine-issue-3?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/357882646/body-count-horror-magazine-issue-1?ref=discovery_category_newest,https://www.kickstarter.com/projects/357882646/body-count-horror-magazine?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1787469683/marquee-poetry?ref=discovery_category_newest,https://www.kickstarter.com/projects/1787469683/marquee-poetry-take-two?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/monkeyman504/the-fat-kid-project-at-comic-con?ref=discovery_category_newest,https://www.kickstarter.com/projects/monkeyman504/the-fat-kid-project-at-wizard-world-comic-con?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1031663453/amazing-scotland-photo-book?ref=discovery_category_newest,https://www.kickstarter.com/projects/1031663453/highland-cow-calendar-2015?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1387727650/sirenne-sisters-investigation-comic?ref=discovery_category_newest,https://www.kickstarter.com/projects/1387727650/the-sirenne-sisters-investigation?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/puptreats/the-plight-of-humanatee?ref=discovery_category_newest,https://www.kickstarter.com/projects/puptreats/farm-friends-hard-enamel-pin-collection?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/1673888854/oscilloscope-and-awg-for-arduino-st-nucleo-and-dis?ref=discovery_category_newest,https://www.kickstarter.com/projects/1673888854/adc-dac-and-gpio-universal-raspberry-i-o-hat-8-por?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/oneredbird/make-100-100-red-birds?ref=discovery_category_newest,https://www.kickstarter.com/projects/oneredbird/one-red-bird?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/simonmonk2/phobot-a-robot-sheild-for-the-spark-photon-and-cor?ref=discovery_category_newest,https://www.kickstarter.com/projects/simonmonk2/monkmakes-protoboard?ref=discovery_category_newest,,,,,,,
https://www.kickstarter.com/projects/drywitgoods/send-jen-to-the-national-stationery-show-please?ref=discovery_category_newest,https://www.kickstarter.com/projects/drywitgoods/dry-wit-goods-snail-mail-subscription-kit?ref=discovery_category_newest,,,,,,,
